YF_Ticker,Years
GREENLAM.BO,"[2021, 2022, 2023, 2024]"
TALBROSENG.BO,"[2021, 2022, 2023, 2024]"
PTCIL.BO,"[2021, 2022, 2023, 2024]"
CHENFERRO.BO,"[2021, 2022, 2023, 2024]"
MEGRISOFT.BO,"[2021, 2022, 2023, 2024]"
GITARENEW.BO,"[2021, 2022, 2023, 2024]"
NEIL.BO,"[2021, 2022, 2023, 2024]"
STARHFL.BO,"[2021, 2022, 2023, 2024]"
BEEKAY.BO,"[2021, 2022, 2023, 2024]"
FRASER.BO,"[2021, 2022, 2023, 2024]"
TTIL.BO,"[2021, 2022, 2023, 2024]"
GANVERSE.BO,"[2021, 2022, 2023, 2024]"
AGIIL.BO,"[2021, 2022, 2023, 2024]"
MANAKSTEEL.BO,"[2021, 2022, 2023, 2024]"
MANAKALUCO.BO,"[2021, 2022, 2023, 2024]"
MANAKCOAT.BO,"[2021, 2022, 2023, 2024]"
IMAGICAA.BO,"[2021, 2022, 2023, 2024]"
INOXWIND.BO,"[2021, 2022, 2023, 2024]"
RAJPUTANA.BO,"[2021, 2022, 2023, 2024]"
CITL.BO,"[2021, 2022, 2023, 2024]"
AANANDALAK.BO,"[2021, 2022, 2023, 2024]"
URSUGAR.BO,"[2021, 2022, 2023, 2024]"
SHESHAINDS.BO,"[2021, 2022, 2023, 2024]"
SAB.BO,"[2021, 2022, 2023, 2024]"
PML.BO,"[2021, 2022, 2023, 2024]"
ALANSCOTT.BO,"[2021, 2022, 2023, 2024]"
SUJALA.BO,"[2021, 2022, 2023, 2024]"
VRLLOG.BO,"[2021, 2022, 2023, 2024]"
BFFL.BO,"[2021, 2022, 2023, 2024]"
PALCO.BO,"[2021, 2022, 2023, 2024]"
VBIND.BO,"[2021, 2022, 2023, 2024]"
SARVOTTAM.BO,"[2021, 2022, 2023, 2024]"
WARDWIZFBL.BO,"[2021, 2022, 2023, 2024]"
UFO.BO,"[2021, 2022, 2023, 2024]"
PANTH.BO,"[2021, 2022, 2023, 2024]"
SHIVALIK.BO,"[2021, 2022, 2023, 2024]"
ICSL.BO,"[2021, 2022, 2023, 2024]"
PNCINFRA.BO,"[2021, 2022, 2023, 2024]"
ARFIN.BO,"[2021, 2022, 2023, 2024]"
VLL.BO,"[2021, 2022, 2023, 2024]"
HELPAGE.BO,"[2021, 2022, 2023, 2024]"
INDRAIND.BO,"[2021, 2022, 2023, 2024]"
HAWAENG.BO,"[2021, 2022, 2023, 2024]"
AIIL.BO,"[2021, 2022, 2023, 2024]"
ADHBHUTIN.BO,"[2021, 2022, 2023, 2024]"
DFL.BO,"[2021, 2022, 2023, 2024]"
POEL.BO,"[2021, 2022, 2023, 2024]"
AEL.BO,"[2021, 2022, 2023, 2024]"
SGFIN.BO,"[2021, 2022, 2023, 2024]"
SATIA.BO,"[2021, 2022, 2023, 2024]"
GVBL.BO,"[2021, 2022, 2023, 2024]"
GARMNTMNTR.BO,"[2021, 2022, 2023, 2024]"
SRESTHA.BO,"[2021, 2022, 2023, 2024]"
SAUMYA.BO,"[2021, 2022, 2023, 2024]"
MUL.BO,"[2021, 2022, 2023, 2024]"
MISHKA.BO,"[2021, 2022, 2023, 2024]"
SPORTKING.BO,"[2021, 2022, 2023, 2024, 2025]"
GROWINGTON.BO,"[2021, 2022, 2023, 2024]"
RUDRA.BO,"[2021, 2022, 2023, 2024]"
LOYAL.BO,"[2021, 2022, 2023, 2024]"
GGPL.BO,"[2021, 2022, 2023, 2024]"
BALKRISHNA.BO,"[2021, 2022, 2023, 2024]"
SHYAMCENT.BO,"[2021, 2022, 2023, 2024]"
ADANIENSOL.BO,"[2021, 2022, 2023, 2024, 2025]"
STARDELTA.BO,"[2021, 2022, 2023, 2024]"
SAMSRITA.BO,"[2021, 2022, 2023, 2024]"
SYNGENE.BO,"[2021, 2022, 2023, 2024, 2025]"
MSL.BO,"[2021, 2022, 2023, 2024]"
KAYA.BO,"[2021, 2022, 2023, 2024]"
ALSTONE.BO,"[2021, 2022, 2023, 2024]"
SYMBIOX.BO,"[2021, 2022, 2023, 2024]"
ORTINGLOBE.BO,"[2021, 2022, 2023, 2024]"
AVI.BO,"[2021, 2022, 2023, 2024]"
AURUM.BO,"[2021, 2022, 2023, 2024, 2025]"
OSWALGREEN.BO,"[2021, 2022, 2023, 2024]"
VASUDHAGAM.BO,"[2021, 2022, 2023, 2024]"
AKSPINTEX.BO,"[2021, 2022, 2023, 2024]"
ARVSMART.BO,"[2021, 2022, 2023, 2024]"
POWERMECH.BO,"[2021, 2022, 2023, 2024]"
RAMASTEEL.BO,"[2021, 2022, 2023, 2024]"
THINKINK.BO,"[2021, 2022, 2023, 2024]"
UNIAUTO.BO,"[2021, 2022, 2023, 2024]"
VETO.BO,"[2021, 2022, 2023, 2024]"
NAVKARCORP.BO,"[2021, 2022, 2023, 2024, 2025]"
SHREEPUSHK.BO,"[2021, 2022, 2023, 2024]"
GUJGASLTD.BO,"[2021, 2022, 2023, 2024]"
WAAREE.BO,"[2021, 2022, 2023, 2024, 2025]"
SADBHIN.BO,"[2021, 2022, 2023, 2024]"
SALAUTO.BO,"[2021, 2022, 2023, 2024]"
POLYSPIN.BO,"[2021, 2022, 2023, 2024]"
PRITIKAUTO.BO,"[2021, 2022, 2023, 2024]"
SML.BO,"[2021, 2022, 2023, 2024]"
MINFY.BO,"[2021, 2022, 2023, 2024]"
KRISHNACAP.BO,"[2021, 2022, 2023, 2024]"
ACME.BO,"[2021, 2022, 2023, 2024]"
VISHALBL.BO,"[2021, 2022, 2023, 2024]"
BELLACASA.BO,"[2021, 2022, 2023, 2024]"
MALLCOM.BO,"[2021, 2022, 2023, 2024]"
NAKSH.BO,"[2021, 2022, 2023, 2024]"
SATIN.BO,"[2021, 2022, 2023, 2024]"
DITCO.BO,"[2021, 2022, 2023, 2024]"
GENCON.BO,"[2021, 2022, 2023, 2024]"
KUBERJI.BO,"[2021, 2022, 2023, 2024]"
NEERAJ.BO,"[2021, 2022, 2023, 2024]"
TEJNAKSH.BO,"[2021, 2022, 2023, 2024]"
RFSL.BO,"[2021, 2022, 2023, 2024]"
COFFEEDAY.BO,"[2021, 2022, 2023, 2024]"
IDFCFIRSTB.BO,"[2021, 2022, 2023, 2024]"
INDIGO.BO,"[2021, 2022, 2023, 2024]"
IGCIL.BO,"[2021, 2022, 2023, 2024]"
SHK.BO,"[2021, 2022, 2023, 2024]"
ARYAVAN.BO,"[2021, 2022, 2023, 2024]"
PANORAMA.BO,"[2021, 2022, 2023, 2024]"
SHREEGANES.BO,"[2021, 2022, 2023, 2024]"
GTV.BO,"[2021, 2022, 2023, 2024]"
GARBIFIN.BO,"[2021, 2022, 2023, 2024]"
SMARTFIN.BO,"[2021, 2022, 2023, 2024]"
RAJKOTINV.BO,"[2021, 2022, 2023, 2024]"
ADCON.BO,"[2021, 2022, 2023, 2024]"
QUINT.BO,"[2021, 2022, 2023, 2024]"
UDAYJEW.BO,"[2021, 2022, 2023, 2024]"
SATTVASUKU.BO,"[2021, 2022, 2023, 2024]"
NAVIGANT.BO,"[2021, 2022, 2023, 2024]"
GROVY.BO,"[2021, 2022, 2023, 2024]"
ALKEM.BO,"[2021, 2022, 2023, 2024]"
LALPATHLAB.BO,"[2021, 2022, 2023, 2024, 2025]"
SCTL.BO,"[2021, 2022, 2023, 2024]"
CREATIVE.BO,"[2021, 2022, 2023, 2024]"
AAYUSH.BO,"[2021, 2022, 2023, 2024]"
ELITECON.BO,"[2021, 2022, 2023, 2024]"
LUXIND.BO,"[2021, 2022, 2023, 2024]"
ABHIINFRA.BO,"[2021, 2022, 2023, 2024]"
APOORVA.BO,"[2021, 2022, 2023, 2024]"
AGRIBIO.BO,"[2021, 2022, 2023, 2024]"
NH.BO,"[2021, 2022, 2023, 2024]"
FMEC.BO,"[2021, 2022, 2023, 2024]"
DDIL.BO,"[2021, 2022, 2023, 2024]"
REMLIFE.BO,"[2021, 2022, 2023, 2024]"
AARNAV.BO,"[2021, 2022, 2023, 2024]"
SCL.BO,"[2021, 2022, 2023, 2024]"
SIPTL.BO,"[2021, 2022, 2023, 2024]"
SHIVA.BO,"[2021, 2022, 2023, 2024]"
MISHTANN.BO,"[2021, 2022, 2023, 2024]"
DELTA.BO,"[2021, 2022, 2023, 2024, 2025]"
CGFL.BO,"[2021, 2022, 2023, 2024]"
BLUECLOUDS.BO,"[2021, 2022, 2023, 2024]"
KEIL.BO,"[2021, 2022, 2023, 2024]"
BCLENTERPR.BO,"[2021, 2022, 2023, 2024]"
PRECAM.BO,"[2021, 2022, 2023, 2024]"
TEAMLEASE.BO,"[2021, 2022, 2023, 2024]"
KAMATS.BO,"[2021, 2022, 2023, 2024]"
BESTAGRO.BO,"[2021, 2022, 2023, 2024]"
ACEMEN.BO,"[2021, 2022, 2023, 2024]"
BFLAFL.BO,"[2021, 2022, 2023, 2024]"
RGF.BO,"[2021, 2022, 2023, 2024]"
RCL.BO,"[2021, 2022, 2023, 2024]"
QUICKHEAL.BO,"[2021, 2022, 2023, 2024]"
KAPILRAJ.BO,"[2021, 2022, 2023, 2024]"
LUCENT.BO,"[2021, 2022, 2023, 2024]"
KPEL.BO,"[2021, 2022, 2023, 2024]"
IFINSER.BO,"[2021, 2022, 2023, 2024]"
HILIKS.BO,"[2021, 2022, 2023, 2024]"
GOKULAGRO.BO,"[2021, 2022, 2023, 2024]"
FREDUN.BO,"[2021, 2022, 2023, 2024]"
SIMBHALS.BO,"[2021, 2022, 2023, 2024]"
RELICAB.BO,"[2021, 2022, 2023, 2024]"
VKAL.BO,"[2021, 2022, 2023, 2024]"
MEAPL.BO,"[2021, 2022, 2023, 2024]"
MNIL.BO,"[2021, 2022, 2023, 2024]"
DARJEELING.BO,"[2021, 2022, 2023, 2024]"
ADVIKCA.BO,"[2021, 2022, 2023, 2024]"
PDMJEPAPER.BO,"[2021, 2022, 2023, 2024]"
HCG.BO,"[2021, 2022, 2023, 2024]"
UMIYA.BO,"[2021, 2022, 2023, 2024]"
BHARATWIRE.BO,"[2021, 2022, 2023, 2024]"
CHDCHEM.BO,"[2021, 2022, 2023, 2024]"
INFIBEAM.BO,"[2021, 2022, 2023, 2024]"
LELAVOIR.BO,"[2021, 2022, 2023, 2024]"
BALGOPAL.BO,"[2021, 2022, 2023, 2024]"
SUPERIOR.BO,"[2021, 2022, 2023, 2024]"
RPEL.BO,"[2021, 2022, 2023, 2024, 2025]"
LANCER.BO,"[2021, 2022, 2023, 2024]"
NINSYS.BO,"[2021, 2022, 2023, 2024]"
HALDER.BO,"[2021, 2022, 2023, 2024]"
THYROCARE.BO,"[2021, 2022, 2023, 2024, 2025]"
BAJAJHCARE.BO,"[2021, 2022, 2023, 2024]"
RSDFIN.BO,"[2021, 2022, 2023, 2024]"
CROMPTON.BO,"[2021, 2022, 2023, 2024]"
PILANIINVS.BO,"[2021, 2022, 2023, 2024]"
DARSHANORNA.BO,"[2021, 2022, 2023, 2024]"
PARAGMILK.BO,"[2021, 2022, 2023, 2024]"
MADHAVIPL.BO,"[2021, 2022, 2023, 2024]"
SAGL.BO,"[2021, 2022, 2023, 2024]"
SNIM.BO,"[2021, 2022, 2023, 2024]"
NAGAFERT.BO,"[2021, 2022, 2023, 2024]"
SEIL.BO,"[2021, 2022, 2023, 2024]"
MIL.BO,"[2021, 2022, 2023, 2024]"
YASHCHEM.BO,"[2021, 2022, 2023, 2024]"
BAZELINTER.BO,"[2021, 2022, 2023, 2024]"
JLL.BO,"[2021, 2022, 2023, 2024]"
TAALENT.BO,"[2021, 2022, 2023, 2024]"
MGL.BO,"[2021, 2022, 2023, 2024, 2025]"
ZEAL.BO,"[2021, 2022, 2023, 2024]"
QUESS.BO,"[2021, 2022, 2023, 2024]"
DIGJAMLMTD.BO,"[2021, 2022, 2023, 2024]"
HUIL.BO,"[2021, 2022, 2023, 2024]"
TITAANIUM.BO,"[2021, 2022, 2023, 2024]"
COMSYN.BO,"[2021, 2022, 2023, 2024]"
CFEL.BO,"[2021, 2022, 2023, 2024]"
LLOYDSENGG.BO,"[2021, 2022, 2023, 2024, 2025]"
KPL.BO,"[2021, 2022, 2023, 2024]"
LTIM.BO,"[2021, 2022, 2023, 2024, 2025]"
EASTWEST.BO,"[2021, 2022, 2023, 2024]"
COLORCHIPS.BO,"[2021, 2022, 2023, 2024]"
ADVENZYMES.BO,"[2021, 2022, 2023, 2024]"
LAHL.BO,"[2021, 2022, 2023, 2024]"
DBL.BO,"[2021, 2022, 2023, 2024]"
SPAL.BO,"[2021, 2022, 2023, 2024]"
BIGBLOC.BO,"[2021, 2022, 2023, 2024]"
GOLDENCREST.BO,"[2021, 2022, 2023, 2024]"
ECS.BO,"[2021, 2022, 2023, 2024]"
RBLBANK.BO,"[2021, 2022, 2023, 2024, 2025]"
BLS.BO,"[2021, 2022, 2023, 2024]"
MITSU.BO,"[2021, 2022, 2023, 2024]"
SPRAYKING.BO,"[2021, 2022, 2023, 2024]"
DHATRE.BO,"[2021, 2022, 2023, 2024]"
SABEVENTS.BO,"[2021, 2022, 2023, 2024]"
TVVISION.BO,"[2021, 2022, 2023, 2024]"
GAMCO.BO,"[2021, 2022, 2023, 2024]"
LTTS.BO,"[2021, 2022, 2023, 2024, 2025]"
GNA.BO,"[2021, 2022, 2023, 2024, 2025]"
RADHIKAJWE.BO,"[2021, 2022, 2023, 2024]"
SIIL.BO,"[2021, 2022, 2023, 2024]"
ICICIPRULI.BO,"[2021, 2022, 2023, 2024, 2025]"
IISL.BO,"[2021, 2022, 2023, 2024]"
ARCFIN.BO,"[2021, 2022, 2023, 2024]"
HPL.BO,"[2021, 2022, 2023, 2024]"
SAGARSOFT.BO,"[2021, 2022, 2023, 2024]"
DRA.BO,"[2021, 2022, 2023, 2024]"
VALIANTORG.BO,"[2021, 2022, 2023, 2024]"
SHASHIJIT.BO,"[2021, 2022, 2023, 2024]"
MHEL.BO,"[2021, 2022, 2023, 2024]"
ENDURANCE.BO,"[2021, 2022, 2023, 2024]"
PURPLE.BO,"[2021, 2022, 2023, 2024]"
SUPRAPFSL.BO,"[2021, 2022, 2023, 2024]"
PNBHOUSING.BO,"[2021, 2022, 2023, 2024, 2025]"
SOUTHERNIN.BO,"[2021, 2022, 2023, 2024]"
REGENCY.BO,"[2021, 2022, 2023, 2024, 2025]"
VBL.BO,"[2021, 2022, 2023, 2024]"
SALEM.BO,"[2021, 2022, 2023, 2024]"
FRANKLININD.BO,"[2021, 2022, 2023, 2024]"
LKPSEC.BO,"[2021, 2022, 2023, 2024]"
OSIAJEE.BO,"[2021, 2022, 2023, 2024]"
SFL.BO,"[2021, 2022, 2023, 2024]"
EIKO.BO,"[2021, 2022, 2023, 2024]"
AVL.BO,"[2021, 2022, 2023, 2024]"
TCIEXP.BO,"[2021, 2022, 2023, 2024]"
LAURUSLABS.BO,"[2021, 2022, 2023, 2024, 2025]"
VSL.BO,"[2021, 2022, 2023, 2024]"
MTPL.BO,"[2021, 2022, 2023, 2024]"
GLCL.BO,"[2021, 2022, 2023, 2024]"
FLORACORP.BO,"[2021, 2022, 2023, 2024]"
TRU.BO,"[2021, 2022, 2023, 2024]"
PRICOLLTD.BO,"[2021, 2022, 2023, 2024]"
CFL.BO,"[2021, 2022, 2023, 2024]"
JITFINFRA.BO,"[2021, 2022, 2023, 2024]"
TANVI.BO,"[2021, 2022, 2023, 2024]"
RMC.BO,"[2021, 2022, 2023, 2024]"
PARMAX.BO,"[2021, 2022, 2023, 2024]"
LLFICL.BO,"[2021, 2022, 2023, 2024]"
DANUBE.BO,"[2021, 2022, 2023, 2024]"
RADIOCITY.BO,"[2021, 2022, 2023, 2024]"
DMART.BO,"[2021, 2022, 2023, 2024, 2025]"
IFL.BO,"[2021, 2022, 2023, 2024]"
ONTIC.BO,"[2021, 2022, 2023, 2024]"
SMLT.BO,"[2021, 2022, 2023, 2024]"
CHEMCRUX.BO,"[2021, 2022, 2023, 2024]"
MANOMAY.BO,"[2021, 2022, 2023, 2024]"
MAXIMUS.BO,"[2021, 2022, 2023, 2024]"
CLEDUCATE.BO,"[2021, 2022, 2023, 2024]"
PRIMEFRESH.BO,"[2021, 2022, 2023, 2024]"
OCEANIC.BO,"[2021, 2022, 2023, 2024]"
SHANKARA.BO,"[2021, 2022, 2023, 2024]"
ESCORP.BO,"[2021, 2022, 2023, 2024]"
CLFL.BO,"[2021, 2022, 2023, 2024]"
STARLENT.BO,"[2021, 2022, 2023, 2024]"
SCHAND.BO,"[2021, 2022, 2023, 2024]"
MEERA.BO,"[2021, 2022, 2023, 2024]"
IRBINVIT.BO,"[2021, 2022, 2023, 2024]"
HUDCO.BO,"[2021, 2022, 2023, 2024, 2025]"
PSPPROJECT.BO,"[2021, 2022, 2023, 2024]"
BGJL.BO,"[2021, 2022, 2023, 2024]"
INDIGRID.BO,"[2021, 2022, 2023, 2024]"
VARIMAN.BO,"[2021, 2022, 2023, 2024]"
STARCEMENT.BO,"[2021, 2022, 2023, 2024]"
RIDDHICORP.BO,"[2021, 2022, 2023, 2024]"
TEJASNET.BO,"[2021, 2022, 2023, 2024, 2025]"
ERIS.BO,"[2021, 2022, 2023, 2024]"
CONTAINER.BO,"[2021, 2022, 2023, 2024]"
GTPL.BO,"[2021, 2022, 2023, 2024, 2025]"
AUBANK.BO,"[2021, 2022, 2023, 2024, 2025]"
GEL.BO,"[2021, 2022, 2023, 2024]"
GGENG.BO,"[2021, 2022, 2023, 2024]"
7NR.BO,"[2021, 2022, 2023, 2024]"
SALASAR.BO,"[2021, 2022, 2023, 2024]"
GANGESSECU.BO,"[2021, 2022, 2023, 2024]"
PALASHSECU.BO,"[2021, 2022, 2023, 2024]"
AVADHSUGAR.BO,"[2021, 2022, 2023, 2024]"
MAGADSUGAR.BO,"[2021, 2022, 2023, 2024]"
GSTL.BO,"[2021, 2022, 2023, 2024]"
SIS.BO,"[2021, 2022, 2023, 2024, 2025]"
COCHINSHIP.BO,"[2021, 2022, 2023, 2024]"
SMSLIFE.BO,"[2021, 2022, 2023, 2024]"
KIOCL.BO,"[2021, 2022, 2023, 2024]"
SMRUTHIORG.BO,"[2021, 2022, 2023, 2024]"
ABCAPITAL.BO,"[2021, 2022, 2023, 2024]"
APEX.BO,"[2021, 2022, 2023, 2024]"
SHISHIND.BO,"[2021, 2022, 2023, 2024]"
ANG.BO,"[2021, 2022, 2023, 2024]"
KCDGROUP.BO,"[2021, 2022, 2023, 2024]"
DIXON.BO,"[2021, 2022, 2023, 2024]"
BRNL.BO,"[2021, 2022, 2023, 2024]"
DCAL.BO,"[2021, 2022, 2023, 2024]"
LASA.BO,"[2021, 2022, 2023, 2024]"
PROCLB.BO,"[2021, 2022, 2023, 2024]"
MATRIMONY.BO,"[2021, 2022, 2023, 2024]"
RHFL.BO,"[2021, 2022, 2023, 2024]"
CAPACITE.BO,"[2021, 2022, 2023, 2024]"
ICICIGI.BO,"[2021, 2022, 2023, 2024, 2025]"
PQIF.BO,"[2021, 2022, 2023, 2024]"
AAYUSHBULL.BO,"[2021, 2022, 2023, 2024]"
SBILIFE.BO,"[2021, 2022, 2023, 2024, 2025]"
DIAMONDYD.BO,"[2021, 2022, 2023, 2024]"
SHAREINDIA.BO,"[2021, 2022, 2023, 2024]"
TTFL.BO,"[2021, 2022, 2023, 2024]"
POOJA.BO,"[2021, 2022, 2023, 2024]"
SAYAJIIND.BO,"[2021, 2022, 2023, 2024]"
VANTABIO.BO,"[2021, 2022, 2023, 2024]"
MEHAI.BO,"[2021, 2022, 2023, 2024]"
IRIS.BO,"[2021, 2022, 2023, 2024]"
SGRL.BO,"[2021, 2022, 2023, 2024]"
STL.BO,"[2021, 2022, 2023, 2024]"
GODREJAGRO.BO,"[2021, 2022, 2023, 2024, 2025]"
MASFIN.BO,"[2021, 2022, 2023, 2024, 2025]"
IEX.BO,"[2021, 2022, 2023, 2024, 2025]"
GICRE.BO,"[2021, 2022, 2023, 2024]"
SCPL.BO,"[2021, 2022, 2023, 2024]"
TIINDIA.BO,"[2021, 2022, 2023, 2024]"
NAM-INDIA.BO,"[2021, 2022, 2023, 2024, 2025]"
MAHLOG.BO,"[2021, 2022, 2023, 2024, 2025]"
NIACL.BO,"[2021, 2022, 2023, 2024]"
IFGLEXPOR.BO,"[2021, 2022, 2023, 2024]"
KHADIM.BO,"[2021, 2022, 2023, 2024]"
5PAISA.BO,"[2021, 2022, 2023, 2024, 2025]"
HDFCLIFE.BO,"[2021, 2022, 2023, 2024, 2025]"
SBRANDS.BO,"[2021, 2022, 2023, 2024]"
SHARIKA.BO,"[2021, 2022, 2023, 2024]"
ASPIRA.BO,"[2021, 2022, 2023, 2024]"
DNAMEDIA.BO,"[2021, 2022, 2023, 2024]"
DYCL.BO,"[2021, 2022, 2023, 2024]"
RATNABHUMI.BO,"[2021, 2022, 2023, 2024]"
SHALBY.BO,"[2021, 2022, 2023, 2024]"
MRCAGRO.BO,"[2021, 2022, 2023, 2024]"
SADHNA.BO,"[2021, 2022, 2023, 2024]"
ASTRON.BO,"[2021, 2022, 2023, 2024]"
CHANDRIMA.BO,"[2021, 2022, 2023, 2024]"
JFL.BO,"[2021, 2022, 2023, 2024]"
7SEASL.BO,"[2021, 2022, 2023, 2024]"
APOLLO.BO,"[2021, 2022, 2023, 2024]"
NEWGEN.BO,"[2021, 2022, 2023, 2024, 2025]"
PRAXIS.BO,"[2021, 2022, 2023, 2024]"
AMBER.BO,"[2021, 2022, 2023, 2024]"
SRUSTEELS.BO,"[2021, 2022, 2023, 2024]"
ASHOKAMET.BO,"[2021, 2022, 2023, 2024]"
GALAXYSURF.BO,"[2021, 2022, 2023, 2024]"
GGL.BO,"[2021, 2022, 2023, 2024]"
MEDICO.BO,"[2021, 2022, 2023, 2024]"
GUJHYSPIN.BO,"[2021, 2022, 2023, 2024]"
LAL.BO,"[2021, 2022, 2023, 2024]"
KENVI.BO,"[2021, 2022, 2023, 2024]"
IWP.BO,"[2021, 2022, 2023, 2024]"
TDSL.BO,"[2021, 2022, 2023, 2024]"
BHATIA.BO,"[2021, 2022, 2023, 2024]"
SHIVAMILLS.BO,"[2021, 2022, 2023, 2024]"
ASTERDM.BO,"[2021, 2022, 2023, 2024]"
YSL.BO,"[2021, 2022, 2023, 2024]"
KANCOTEA.BO,"[2021, 2022, 2023, 2024]"
ANGEL.BO,"[2021, 2022, 2023, 2024]"
HGINFRA.BO,"[2021, 2022, 2023, 2024]"
INFLAME.BO,"[2021, 2022, 2023, 2024]"
BPLPHARMA.BO,"[2021, 2022, 2023, 2024]"
BDL.BO,"[2021, 2022, 2023, 2024]"
ACTIVE.BO,"[2021, 2022, 2023, 2024]"
GOYALALUM.BO,"[2021, 2022, 2023, 2024]"
BANDHANBNK.BO,"[2021, 2022, 2023, 2024, 2025]"
HAL.BO,"[2021, 2022, 2023, 2024]"
KBCGLOBAL.BO,"[2021, 2022, 2023, 2024]"
SANDHAR.BO,"[2021, 2022, 2023, 2024]"
YASHO.BO,"[2021, 2022, 2023, 2024]"
BENARA.BO,"[2021, 2022, 2023, 2024]"
MIDHANI.BO,"[2021, 2022, 2023, 2024]"
OBCL.BO,"[2021, 2022, 2023, 2024]"
TRL.BO,"[2021, 2022, 2023, 2024]"
LEMONTREE.BO,"[2021, 2022, 2023, 2024]"
CHEMFAB.BO,"[2021, 2022, 2023, 2024]"
HARDWYN.BO,"[2021, 2022, 2023, 2024]"
ORIENTELEC.BO,"[2021, 2022, 2023, 2024, 2025]"
DHRUV.BO,"[2021, 2022, 2023, 2024]"
AKSHAR.BO,"[2021, 2022, 2023, 2024]"
INDOUS.BO,"[2021, 2022, 2023, 2024]"
INDOSTAR.BO,"[2021, 2022, 2023, 2024, 2025]"
MILEFUR.BO,"[2021, 2022, 2023, 2024]"
UHZAVERI.BO,"[2021, 2022, 2023, 2024]"
PARVATI.BO,"[2021, 2022, 2023, 2024]"
MEGASTAR.BO,"[2021, 2022, 2023, 2024]"
INNOVATORS.BO,"[2021, 2022, 2023, 2024]"
UCIL.BO,"[2021, 2022, 2023, 2024]"
ZIMLAB.BO,"[2021, 2022, 2023, 2024]"
AFFORDABLE.BO,"[2021, 2022, 2023, 2024]"
DOLLAR.BO,"[2021, 2022, 2023, 2024]"
NGIL.BO,"[2021, 2022, 2023, 2024]"
PALMJEWELS.BO,"[2021, 2022, 2023, 2024]"
WAA.BO,"[2021, 2022, 2023, 2024]"
ADANIGREEN.BO,"[2021, 2022, 2023, 2024, 2025]"
UNICK.BO,"[2021, 2022, 2023, 2024]"
SOLARA.BO,"[2021, 2022, 2023, 2024]"
GAYAHWS.BO,"[2021, 2022, 2023, 2024]"
RITES.BO,"[2021, 2022, 2023, 2024]"
FINEORG.BO,"[2021, 2022, 2023, 2024]"
VARROC.BO,"[2021, 2022, 2023, 2024]"
RAJNISH.BO,"[2021, 2022, 2023, 2024]"
GUJWIND.BO,"[2021, 2022, 2023, 2024]"
RAWEDGE.BO,"[2021, 2022, 2023, 2024]"
ASHNI.BO,"[2021, 2022, 2023, 2024]"
RACONTEUR.BO,"[2021, 2022, 2023, 2024]"
HDFCAMC.BO,"[2021, 2022, 2023, 2024, 2025]"
VIVANTA.BO,"[2021, 2022, 2023, 2024]"
FRATELLI.BO,"[2021, 2022, 2023, 2024]"
CREDITACC.BO,"[2021, 2022, 2023, 2024]"
AMINTAN.BO,"[2021, 2022, 2023, 2024]"
DEEP.BO,"[2021, 2022, 2023, 2024]"
ASRL.BO,"[2021, 2022, 2023, 2024]"
SPACEINCUBA.BO,"[2021, 2022, 2023, 2024]"
SGIL.BO,"[2021, 2022, 2023, 2024]"
RANJEET.BO,"[2021, 2022, 2023, 2024]"
IRCON.BO,"[2021, 2022, 2023, 2024]"
SKYGOLD.BO,"[2021, 2022, 2023, 2024]"
MANORAMA.BO,"[2021, 2022, 2023, 2024]"
INNOVATIVE.BO,"[2021, 2022, 2023, 2024]"
AAVAS.BO,"[2021, 2022, 2023, 2024, 2025]"
GRSE.BO,"[2021, 2022, 2023, 2024]"
A1L.BO,"[2021, 2022, 2023, 2024]"
DOLFIN.BO,"[2021, 2022, 2023, 2024]"
SHUBHAM.BO,"[2021, 2022, 2023, 2024]"
AKI.BO,"[2021, 2022, 2023, 2024]"
SUNRETAIL.BO,"[2021, 2022, 2023, 2024]"
SMGOLD.BO,"[2021, 2022, 2023, 2024]"
VIVIDM.BO,"[2021, 2022, 2023, 2024]"
BCPL.BO,"[2021, 2022, 2023, 2024]"
ATGL.BO,"[2021, 2022, 2023, 2024, 2025]"
PHOSPHATE.BO,"[2021, 2022, 2023, 2024]"
TECHNOE.BO,"[2021, 2022, 2023, 2024]"
SKIFL.BO,"[2021, 2022, 2023, 2024]"
ARYAN.BO,"[2021, 2022, 2023, 2024]"
NIVAKA.BO,"[2021, 2022, 2023, 2024]"
DALBHARAT.BO,"[2021, 2022, 2023, 2024, 2025]"
NILASPACES.BO,"[2021, 2022, 2023, 2024]"
SRD.BO,"[2021, 2022, 2023, 2024]"
TREJHARA.BO,"[2021, 2022, 2023, 2024]"
DECCAN.BO,"[2021, 2022, 2023, 2024]"
AXITA.BO,"[2021, 2022, 2023, 2024]"
KPIGREEN.BO,"[2021, 2022, 2023, 2024]"
RPSGVENT.BO,"[2021, 2022, 2023, 2024]"
SPENCERS.BO,"[2021, 2022, 2023, 2024]"
GLOSTERLTD.BO,"[2021, 2022, 2023, 2024]"
XELPMOC.BO,"[2021, 2022, 2023, 2024]"
RITCO.BO,"[2021, 2022, 2023, 2024]"
CHALET.BO,"[2021, 2022, 2023, 2024]"
ANMOL.BO,"[2021, 2022, 2023, 2024]"
JONJUA.BO,"[2021, 2022, 2023, 2024]"
KRANTI.BO,"[2021, 2022, 2023, 2024]"
ANUP.BO,"[2021, 2022, 2023, 2024]"
